[certificateholder_id],[certificateholder_name],[crop],[license_number],[start_date_license],[end_date_license],[license_standard],[license_status],[scope],[region],[country]
RA_00155472403,Fincabene S.A.S.,Banana,RALI24-027007,5/1/2024,4/30/2025,Farming,Not Granted,Multi Farm,Latin America,Ecuador
RA_00103652206,"RASTODER, d.o.o.",Banana,RALI24-032018,12/13/2024,12/12/2025,Supply Chain,Granted,Multi Site,Europe,Slovenia
RA_00148272311,Chiquita Panamá - Finca 88 - Ilara Holdings Inc.,Banana,RALI24-033401,1/23/2025,1/22/2026,Farming,Granted,Single Farm,Latin America,Panama
RA_00095962204,"Lawson, Inc.",Banana,RALI24-031529,6/15/2024,6/14/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Japan
RA_00120402211,SOCIEDAD REMO ZOMAC S.A.S,Banana,RALI23-020336,12/14/2023,3/14/2025,Farming,Granted,Multi Farm,Latin America,Colombia
RA_00092672203,AGROTES SAS,Banana,RALI24-031049,12/13/2024,12/12/2025,Farming,Granted,Group Of Mixed Farms,Latin America,Colombia
RA_00030982108,NARANJO ROSES ECUADOR S.A,Banana,RALI22-013745,11/2/2022,12/12/2023,Farming,Not Granted,Single Farm,Latin America,Ecuador
RA_00091802203,"Chiquita Panamá, L.L.C.",Banana,RALI24-033007,1/16/2025,1/15/2026,Farming,Granted,Multi Farm,Latin America,Panama
RA_00075312201,Grupo Agrosiete s.a.s,Banana,RALI24-028233,10/4/2024,10/3/2025,Farming,Granted,Group Of Mixed Farms,Latin America,Colombia
RA_00117712210,Chiquita Brands International Sarl,Banana,RALI23-023342,7/1/2024,6/30/2025,Supply Chain,Granted,Multi Site,Europe,Switzerland
RA_00070612201,FADUL FRANCO JORGE SALOMON,Banana,RALI24-027607,4/17/2024,4/16/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00049042110,Examasa S. A.,Banana,RALI24-030789,11/25/2024,11/24/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00009322105,Ganadera Palo Alto   -  Limofrut SA,Banana,RALI23-020009,1/20/2024,4/19/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00101272205,RESTAURACION,Banana,RALI23-019646,12/12/2023,3/12/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00072402201,BANAEXPORT S.A.S,Banana,RALI24-030557,12/16/2024,3/16/2025,Farming,Granted,Multi Farm,Latin America,Colombia
RA_00067022112,Finca Tacuba 4,Banana,RALI24-026399,7/1/2024,6/30/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00068612112,AGROINDUSTRIAS GUALANDAY SAS,Banana,RALI23-017046,12/26/2023,3/26/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00101422205,Finca Valle Verde 19,Banana,RALI24-026490,7/8/2024,7/7/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00119352210,Tesco,Banana,RALI24-031893,1/10/2025,1/9/2026,Supply Chain,Granted,Single Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00070262112,KRAPP S.A,Banana,RALI23-019273,12/12/2023,3/12/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00064282112,NFG - New Fruit Group GmbH,Banana,RALI24-026713,8/23/2024,8/22/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00131462303,Sonnländer Getränke GmbH,Banana,RALI23-017348,3/20/2024,3/19/2025,Supply Chain,Granted,Multi Site,Europe,Germany
RA_00072522201,Standard Fruit Company de Costa Rica S.A. (Finca Pacuare),Banana,RALI23-024637,5/24/2024,5/23/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00066492112,C.I. BANA RICA S.A.,Banana,RALI24-025757,6/28/2024,6/27/2025,Farming & Supply Chain,Granted,Group Of Mixed Farms,Latin America,Colombia
RA_00107982207,Good Natured Ltd,Banana,RALI24-030578,6/30/2024,6/29/2025,Supply Chain,Granted,Single Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00174252501,CARREFOUR (Interdis),Banana,RALI25-035736,11/4/2024,2/3/2026,Supply Chain,Granted,Single Site,Europe,France
RA_00078922202,PREDIOS RUSTICOS LA RURAL C.A.,Banana,RALI24-032371,12/7/2024,12/6/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00170112410,AGROCOSE S.A.,Banana,RALI24-033852,1/31/2025,1/30/2026,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00100282205,"Finca Las Acacias-Palo Blanco, S.A.",Banana,RALI24-031763,9/2/2024,9/1/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00105912206,"Finca Las Vegas 02, Corpoagro Del Pacifico, S.A.",Banana,RALI24-026448,11/9/2024,11/8/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00121922211,One Banana Inc.,Banana,RALI24-032025,2/18/2025,2/17/2026,Supply Chain,Granted,Multi Site,Latin America,Guatemala
RA_00105432206,Felix Nobecilla - Finca Piedad,Banana,RALI24-030796,11/7/2024,11/6/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00142452307,Ocado Retail Ltd,Banana,RALI23-022248,8/7/2024,11/6/2025,Supply Chain,Granted,Single Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00070542201,PARAZUL,Banana,RALI23-019276,12/16/2023,3/16/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00152492401,LYRA-EXPORTS S.A.S.,Banana,RALI24-025958,4/15/2024,7/14/2025,Supply Chain,Granted,Single Site,Latin America,Ecuador
RA_00075402201,"Bananera Tepeyac, Finca Tepeyac 1, 2 y Nueva Esperanza",Banana,RALI24-026890,3/31/2024,3/30/2025,Farming,Granted,Multi Farm,Latin America,Guatemala
RA_00150592312,Zanpoti S.A. Finca Lola,Banana,RALI23-025016,1/26/2024,4/25/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00071912201,Orodelti S.A. Hacienda Delia Margarita,Banana,RALI24-027519,4/25/2024,4/24/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00069422112,EFRAIN CLAVIJO NIETO,Banana,RALI24-031105,12/20/2024,12/19/2025,Farming,Granted,Multi Farm,Latin America,Ecuador
RA_00045952109,FRUITS DU MONDE,Banana,RALI23-024134,4/25/2024,4/24/2025,Supply Chain,Granted,Single Site,Europe,France
RA_00143592308,AGRICOLA FREDNERS S.A.,Banana,RALI24-032128,1/12/2025,1/11/2026,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00118312210,Asda,Banana,RALI24-026194,3/17/2024,3/16/2025,Supply Chain,Granted,Single Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00009672105,Bananera El Indio - Limofrut SA,Banana,RALI23-020367,3/26/2024,3/25/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00075002201,BANANERA SANTILLANA S.A.S,Banana,RALI24-031924,12/2/2024,12/1/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00078952202,FGF Brands,Banana,RALI24-026386,8/12/2024,8/11/2025,Supply Chain,Granted,Multi Site,North America,Canada
RA_00058392111,Global Fruit Point GmbH,Banana,RALI24-026138,7/6/2024,7/5/2025,Supply Chain,Granted,Multi Site,Europe,Germany
RA_00053362110,ERWIN EDUARDO MENDOZA PALMA,Banana,RALI21-005336,7/30/2021,7/30/2022,Farming,Not Granted,Single Farm,Latin America,Ecuador
RA_00084752202,ENROBAN S.A.S,Banana,RALI23-023331,2/6/2024,2/5/2025,Farming,Not Granted,Single Farm,Latin America,Ecuador
RA_00066122112,NELSON WELLINGTON TOVAR PAEZ,Banana,RALI24-026484,4/29/2024,4/28/2025,Farming,Not Granted,Single Farm,Latin America,Ecuador
RA_00124862212,Hofer KG,Banana,RALI24-033875,2/28/2025,2/27/2026,Supply Chain,Granted,Multi Site,Europe,Austria
RA_00100242205,"Finca San Miguel Norte-Palo Blanco, S.A.",Banana,RALI24-031766,9/6/2024,9/5/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00022452107,Universidad EARTH,Banana,RALI24-032121,11/14/2024,11/13/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00138612305,Volta River Estates Europe BV,Banana,RALI24-030297,9/28/2024,9/27/2025,Supply Chain,Granted,Single Site,Europe,Netherlands (the)
RA_00090132203,"Inversiones La Libertad, S.A./ Finca Ipala",Banana,RALI23-023515,4/5/2024,4/4/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00072552201,AGROTECNICA S.A / FINCA SAN LUIS,Banana,RALI23-018024,8/14/2024,8/13/2025,Farming,Granted,Single Farm,Latin America,Nicaragua
RA_00009542105,"Bioban 2 - Limofrut, SA",Banana,RALI23-020353,3/11/2024,6/10/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00149952312,Edison Cayetano Ochoa Chacon,Banana,RALI23-024738,3/25/2024,3/24/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00071362201,Tecnoban,Banana,RALI23-024417,2/23/2024,5/23/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00068752112,JUAN JOSE GONZALEZ SERNA,Banana,RALI24-029375,10/22/2024,10/21/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00103772206,Sku Limited,Banana,RALI24-028050,3/3/2024,6/2/2025,Supply Chain,Granted,Single Site,Asia and Pacific,New Zealand
RA_00111652208,"Finca Las Vegas 05, CORPOAGRO DEL PACIFICO, S.A.",Banana,RALI24-032131,10/28/2024,10/27/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00093452203,"IMARA, S.A. - (FINCA IMARA III)",Banana,RALI24-032566,12/1/2024,11/30/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00070552201,"FINCA NUEVA ESMERALDA-PLANTACIONES NAHUALATE, S.A.",Banana,RALI24-032133,10/14/2024,10/13/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00103612206,paraiso 1 y 2,Banana,RALI24-029718,11/3/2024,11/2/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00100252205,"Finca San Miguel Sur-Palo Blanco, S.A.",Banana,RALI24-031765,9/7/2024,9/6/2025,Farming,Granted,,Latin America,Guatemala
RA_00024732108,AGRODOS S.AS. FINCA BANATRES,Banana,RALI24-031157,12/16/2024,12/15/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00093102203,Agropecuaria Azahar S.A.S,Banana,RALI24-034209,11/26/2024,11/25/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00108022207,ALDI Nord Deutschland Stiftung & Co. KG,Banana,RALI24-030204,11/1/2024,10/31/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00009552105,Bioban 3 - Limofrut SA,Banana,RALI23-020354,3/11/2024,6/10/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00020032107,"Aprovechamientos Ecológicos Costarricenses, S.A.-Grupo Aproveco",Banana,RALI24-033574,12/6/2024,12/5/2025,Farming,Granted,Multi Farm,Latin America,Costa Rica
RA_00107722207,Bananera Bristol S.A. ( Finca Agrotuberculos),Banana,RALI24-026736,4/10/2024,4/9/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00047182109,Balatana S.A (Finca Balatana I),Banana,RALI24-026852,6/23/2024,6/22/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00044202109,"corporación el paraíso plantación ""CORPARAISO""",Banana,RALI24-029830,11/24/2024,11/23/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00070952201,CUBADI S.A,Banana,RALI23-019200,2/1/2024,4/30/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00107202206,PRAGA-AGROPECUARIA PRAGA S.A,Banana,RALI24-033579,11/3/2024,11/2/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00115282209,AGZULASA CÍA LTDA,Banana,RALI24-029858,11/26/2024,11/25/2025,Supply Chain,Granted,Single Site,Latin America,Ecuador
RA_00078762202,Megabanana S.A. Finca María Jose,Banana,RALI24-033086,10/10/2024,10/9/2025,Farming,Granted,Multi Farm,Latin America,Ecuador
RA_00091752203,AGROPECUARIA LA GIRA SAS,Banana,RALI24-030758,8/27/2024,8/26/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00054382110,Paradise Produce Inc,Banana,RALI24-028146,9/27/2024,9/26/2025,Farming,Granted,Single Farm,Latin America,Dominican Republic (the)
RA_00048092110,AGRICOLA CONDURU LTDA,Banana,RALI22-015735,9/21/2024,9/20/2025,Farming,Granted,Multi Farm,Latin America,Brazil
RA_00089462203,"IMARA, S.A. (FINCA IMARA II)",Banana,RALI24-032565,11/30/2024,11/29/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00009412105,Montebello 3    - Limofrut SA,Banana,RALI23-024281,8/4/2024,5/3/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00076292201,BANANERA SANIN Y CIA. S. EN C.,Banana,RALI24-031106,11/9/2024,11/8/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00049632110,REPUBLICNEG,Banana,RALI23-019146,12/19/2023,3/19/2025,Farming,Granted,Multi Farm,Latin America,Ecuador
RA_00150782312,CHEETA FRUIT COMPANY S.A.S.,Banana,RALI23-025140,12/22/2023,3/21/2025,Supply Chain,Granted,Single Site,Latin America,Ecuador
RA_00103892206,Vviss a.s.,Banana,RALI24-034391,11/28/2024,11/27/2025,Supply Chain,Granted,Single Site,Europe,Czechia
RA_00066922112,Finca Bellamar 13,Banana,RALI24-029767,10/30/2024,10/29/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00058242111,"Freeman 1  -  Limofrut, S.A.",Banana,RALI22-012186,4/2/2023,1/13/2024,Farming,Cancelled,Single Farm,Latin America,Costa Rica
RA_00066902112,Finca Bellamar 15 - Agroservicios San Rafael S.A.,Banana,RALI24-028338,9/27/2024,9/26/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00150312312,Chiquita Guatemala S.A. - Cadena de Suministro,Banana,RALI23-024913,2/21/2024,5/20/2025,Supply Chain,Granted,Single Site,Latin America,Guatemala
RA_00088582203,Exportval S.A,Banana,RALI24-032553,8/20/2024,8/19/2025,Supply Chain,Granted,Single Site,Latin America,Ecuador
RA_00071242201,SAN JOSE CENTRAL 2,Banana,RALI24-028790,10/3/2024,10/2/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00068732112,COOPERATIVA DE PEQUEÑOS PRODUCTORES DE RIO FRIO (ASOBANARCOOP),Banana,RALI23-019246,12/26/2023,3/26/2025,Farming,Granted,Group Of Mixed Farms,Latin America,Colombia
RA_00082742202,"AGROPECURIA EL SIGLO, S.A. (TOLIMAN 4)",Banana,RALI23-017953,7/28/2023,7/27/2024,Farming,Not Granted,Single Farm,Latin America,Guatemala
RA_00072532201,Standard Fruit Company de Costa Rica S.A. (Finca Grupo Guápiles),Banana,RALI23-024628,5/10/2024,5/9/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00090112203,Tropical Fruit Americas LLC,Banana,RALI24-030839,12/17/2024,12/16/2025,Supply Chain,Granted,Single Site,North America,United States of America (the)
RA_00107972207,ALDI NL,Banana,RALI24-028808,10/25/2024,10/24/2025,Supply Chain,Granted,Single Site,Europe,Netherlands (the)
RA_00123662212,EXP. E IMP. MANOBAL C. LTDA.,Banana,RALI23-020605,9/6/2023,12/6/2024,Farming,Suspend,Multi Farm,Latin America,Ecuador
RA_00069072112,"Plantas del Sur, S.A.",Banana,RALI24-027914,7/14/2024,7/13/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00071002201,ESNOGER S.A,Banana,RALI23-019202,2/2/2024,5/2/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00045672109,BANATRADE CIA. LTDA.,Banana,RALI24-033883,2/5/2025,2/4/2026,Supply Chain,Granted,Single Site,Latin America,Ecuador
RA_00147282310,Lausofi S.A.S,Banana,RALI24-030838,12/8/2024,12/7/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00121042211,Distribam,Banana,RALI23-024160,4/26/2024,4/25/2025,Supply Chain,Granted,Single Site,Europe,France
RA_00111692208,"FINCA SANTA IRENE 1 - PLANTACIONES NAHUALATE, S.A.",Banana,RALI24-032092,10/11/2024,10/10/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00145982309,Grupo Banamiel UK Limited,Banana,RALI24-030067,11/9/2024,11/8/2025,Supply Chain,Granted,Single Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00066942112,Finca Bellamar 11,Banana,RALI24-028339,9/27/2024,9/26/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00088732203,CI BANADISE S.A.S,Banana,RALI24-030057,12/1/2024,11/30/2025,Farming & Supply Chain,Granted,Multi Farm,Latin America,Colombia
RA_00115602209,C.I TURALA S.A.S,Banana,RALI24-029075,11/6/2024,11/5/2025,Farming & Supply Chain,Granted,Group Of Mixed Farms,Latin America,Colombia
RA_00075492201,Agrícola Eufemia S.A.S - Finca Olga,Banana,RALI24-028677,9/20/2024,9/19/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00171642411,Bananera Esfuerzo 3,Banana,RALI24-034482,1/8/2025,1/7/2026,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00072082201,SOCIEDAD BANANERA VILLA LUPE,Banana,RALI24-032266,12/22/2024,12/21/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00021892107,Platanera Rio Sixaola,Banana,RALI21-002189,4/8/2024,4/7/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00077592201,C.I.  AGROGREENLAND,Banana,RALI23-025037,6/1/2024,5/31/2025,Farming,Granted,,Latin America,Colombia
RA_00118392210,SOCIEDAD AGRICOLA GANADERA HEROCA S.A HACIENDA EL TRIUNFO,Banana,RALI22-013799,6/5/2024,6/4/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00068512112,Finca Banamar 1,Banana,RALI24-030765,9/9/2024,9/8/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00123232211,Tesco Stores ?R a.s.,Banana,RALI24-026916,4/19/2024,4/18/2025,Supply Chain,Granted,Single Site,Europe,Czechia
RA_00076082201,SAFTIG AGRICOLA S.A.S,Banana,RALI23-023604,4/6/2024,4/5/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00065162112,Agricola e Industrial Primobanano S.A.,Banana,RALI24-026692,5/26/2024,5/25/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00126682301,Unión de Bananeros Ecuatorianos S.A. UBESA,Banana,RALI24-025413,6/13/2024,6/12/2025,Supply Chain,Granted,Single Site,Latin America,Ecuador
RA_00170042410,EXPORTADORA DE FRUTAS TROPICALES EXFRUTROPIC S.A.S.,Banana,RALI24-033845,1/7/2025,1/6/2026,Supply Chain,Granted,Single Site,Latin America,Ecuador
RA_00033752108,Paradise Ingredients,Banana,RALI23-022938,8/31/2024,8/30/2025,Supply Chain,Granted,Single Site,Latin America,Costa Rica
RA_00021032107,Frutas de Piura SAC,Banana,RALI24-033246,12/21/2024,12/20/2025,Farming,Granted,Group Of Mixed Farms,Latin America,Peru
RA_00067082112,El Alamo S.A. - Finca No. 16,Banana,RALI24-026408,7/5/2024,7/4/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00067052112,Finca Tacuba 1,Banana,RALI24-026251,6/28/2024,6/27/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00105852206,Jumbo Supermarkten B.V.,Banana,RALI23-023237,3/14/2024,3/13/2025,Supply Chain,Granted,Single Site,Europe,Netherlands (the)
RA_00107362207,AgroFair Benelux B.V.,Banana,RALI24-032150,2/24/2025,2/23/2026,Supply Chain,Granted,Single Site,Europe,Netherlands (the)
RA_00009482105,"Limofrut C   - Limofrut, SA",Banana,RALI23-025270,5/24/2024,5/23/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00123822212,C.I. BANACHICA S.A.S. ZOMAC,Banana,RALI24-030849,10/3/2024,10/2/2025,Supply Chain,Granted,Single Site,Latin America,Colombia
RA_00057542111,Sincelejo del Sur S.A.,Banana,RALI23-024667,5/25/2024,5/24/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00092472203,"Compañía de Desarrollo Bananero de Guatemala, S.A - BANDEGUA -",Banana,RALI24-028584,9/27/2024,9/26/2025,Farming,Granted,Group Of Mixed Farms,Latin America,Guatemala
RA_00009332105,"Palo Verde 1    - Limofrut, SA",Banana,RALI24-025888,5/11/2024,5/10/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00100272205,"Finca Nueva Esperanza-Palo Blanco, S.A.",Banana,RALI24-025636,7/10/2024,7/9/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00106982206,Dagab Inköp & Logistik AB,Banana,RALI24-032239,2/28/2025,2/27/2026,Supply Chain,Granted,Single Site,Europe,Sweden
RA_00082822202,Distrito 3 de Frutera del Pacifico S.A.,Banana,RALI23-020407,3/9/2024,3/8/2025,Farming,Granted,Group Of Mixed Farms,Latin America,Guatemala
RA_00070142112,Compañía Exbajasa S.A.,Banana,RALI23-017312,12/27/2023,3/27/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00090092203,CULTIVOS DEL DARIEN S.A,Banana,RALI24-032707,8/23/2024,8/22/2025,Farming,Granted,Multi Farm,Latin America,Colombia
RA_00072442201,COOPERATIVA BANANERA DE RIOFRIO (COOBAFRIO),Banana,RALI24-030320,12/2/2024,12/1/2025,Farming,Granted,Group Of Small Farms,Latin America,Colombia
RA_00119832210,Chiquita Fresh North America LLC,Banana,RALI24-026353,8/9/2024,8/8/2025,Supply Chain,Granted,Multi Site,North America,United States of America (the)
RA_00030332108,"ANA FOODS CO., LTD.",Banana,RALI24-031967,1/19/2025,1/18/2026,Supply Chain,Granted,Multi Site,Asia and Pacific,Japan
RA_00011462105,Frutas Selectas del Tropico S.A.,Banana,RALI24-033050,11/1/2024,10/31/2025,Farming,Granted,Multi Farm,Latin America,Costa Rica
RA_00009582105,Finca Banasol 3  - Limofrut SA,Banana,RALI23-024285,5/6/2024,5/5/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00075532201,Bananera El Enano S.A.S - Finca Enano,Banana,RALI24-028198,9/22/2024,9/21/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00004932104,HACIENDA PAULA NICOLE SOCIEDAD CIVIL Y COMERCIAL,Banana,RALI23-023849,1/19/2024,4/19/2025,Farming,Granted,Single Farm,Latin America,Ecuador
RA_00090782203,Florida Products S.A,Banana,RALI24-028541,10/12/2024,10/11/2025,Supply Chain,Granted,Single Site,Latin America,Costa Rica
RA_00009702105,Acorsa 2 - Limofrut SA,Banana,RALI24-025890,5/6/2024,5/5/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00021352107,Compañia Banadosmil S.A,Banana,RALI24-032482,11/21/2024,11/20/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00051302110,AGROCHIGUIROS S.A.S,Banana,RALI24-028202,7/14/2024,7/13/2025,Farming,Granted,Single Farm,Latin America,Colombia
RA_00052072110,Standard Fruit Company de Costa Rica S.A. (Finca Bananito),Banana,RALI23-024886,5/15/2024,5/14/2025,Farming,Granted,Single Farm,Latin America,Costa Rica
RA_00072832201,FINCA LA FRONTERA,Banana,RALI24-029206,10/26/2024,10/25/2025,Farming,Granted,Single Farm,Latin America,Colombia
